week_number,area_reported,cases_reported
1,Colombo,0
1,Gampaha,4
1,Kalutara,3
1,Kandy,0
1,Matale,0
1,NuwaraEliya,0
1,Galle,0
1,Hambantota,0
1,Matara,19
1,Jaffna,0
1,Kilinochchi,1
1,Mannar,1
1,Vavuniya,1
1,Mullaitivu,0
1,Batticaloa,3
1,Ampara,1
1,Trincomalee,2
1,Kurunegala,11
1,Puttalam,1
1,Anuradhapura,1
1,Polonnaruwa,0
1,Badulla,0
1,Monaragala,4
1,Ratnapura,1
1,Kegalle,3
1,Kalmune,2
2,Colombo,0
2,Gampaha,2
2,Kalutara,1
2,Kandy,0
2,Matale,0
2,NuwaraEliya,1
2,Galle,3
2,Hambantota,1
2,Matara,3
2,Jaffna,2
2,Kilinochchi,0
2,Mannar,0
2,Vavuniya,1
2,Mullaitivu,0
2,Batticaloa,0
2,Ampara,0
2,Trincomalee,0
2,Kurunegala,4
2,Puttalam,2
2,Anuradhapura,2
2,Polonnaruwa,0
2,Badulla,0
2,Monaragala,6
2,Ratnapura,4
2,Kegalle,3
2,Kalmune,0
3,Colombo,0
3,Gampaha,6
3,Kalutara,2
3,Kandy,1
3,Matale,1
3,NuwaraEliya,0
3,Galle,4
3,Hambantota,2
3,Matara,3
3,Jaffna,0
3,Kilinochchi,0
3,Mannar,1
3,Vavuniya,1
3,Mullaitivu,0
3,Batticaloa,1
3,Ampara,3
3,Trincomalee,0
3,Kurunegala,0
3,Puttalam,4
3,Anuradhapura,2
3,Polonnaruwa,2
3,Badulla,4
3,Monaragala,3
3,Ratnapura,13
3,Kegalle,1
3,Kalmune,0
4,Colombo,1
4,Gampaha,1
4,Kalutara,2
4,Kandy,0
4,Matale,0
4,NuwaraEliya,0
4,Galle,2
4,Hambantota,2
4,Matara,0
4,Jaffna,1
4,Kilinochchi,0
4,Mannar,1
4,Vavuniya,1
4,Mullaitivu,0
4,Batticaloa,0
4,Ampara,2
4,Trincomalee,2
4,Kurunegala,6
4,Puttalam,1
4,Anuradhapura,3
4,Polonnaruwa,0
4,Badulla,0
4,Monaragala,1
4,Ratnapura,3
4,Kegalle,1
4,Kalmune,0
5,Colombo,3
5,Gampaha,2
5,Kalutara,3
5,Kandy,0
5,Matale,0
5,NuwaraEliya,0
5,Galle,3
5,Hambantota,2
5,Matara,3
5,Jaffna,3
5,Kilinochchi,1
5,Mannar,0
5,Vavuniya,0
5,Mullaitivu,0
5,Batticaloa,3
5,Ampara,1
5,Trincomalee,0
5,Kurunegala,11
5,Puttalam,0
5,Anuradhapura,1
5,Polonnaruwa,0
5,Badulla,0
5,Monaragala,21
5,Ratnapura,2
5,Kegalle,2
5,Kalmune,2
6,Colombo,1
6,Gampaha,5
6,Kalutara,1
6,Kandy,1
6,Matale,0
6,NuwaraEliya,1
6,Galle,1
6,Hambantota,0
6,Matara,0
6,Jaffna,0
6,Kilinochchi,0
6,Mannar,0
6,Vavuniya,0
6,Mullaitivu,0
6,Batticaloa,1
6,Ampara,2
6,Trincomalee,0
6,Kurunegala,6
6,Puttalam,0
6,Anuradhapura,3
6,Polonnaruwa,1
6,Badulla,2
6,Monaragala,5
6,Ratnapura,6
6,Kegalle,0
6,Kalmune,0
7,Colombo,1
7,Gampaha,1
7,Kalutara,1
7,Kandy,0
7,Matale,0
7,NuwaraEliya,0
7,Galle,1
7,Hambantota,0
7,Matara,3
7,Jaffna,3
7,Kilinochchi,0
7,Mannar,0
7,Vavuniya,0
7,Mullaitivu,0
7,Batticaloa,2
7,Ampara,3
7,Trincomalee,1
7,Kurunegala,2
7,Puttalam,6
7,Anuradhapura,1
7,Polonnaruwa,0
7,Badulla,1
7,Monaragala,0
7,Ratnapura,1
7,Kegalle,0
7,Kalmune,2
8,Colombo,2
8,Gampaha,4
8,Kalutara,1
8,Kandy,2
8,Matale,0
8,NuwaraEliya,0
8,Galle,3
8,Hambantota,2
8,Matara,0
8,Jaffna,0
8,Kilinochchi,1
8,Mannar,0
8,Vavuniya,0
8,Mullaitivu,2
8,Batticaloa,3
8,Ampara,1
8,Trincomalee,0
8,Kurunegala,2
8,Puttalam,1
8,Anuradhapura,0
8,Polonnaruwa,0
8,Badulla,0
8,Monaragala,1
8,Ratnapura,3
8,Kegalle,2
8,Kalmune,1
9,Colombo,1
9,Gampaha,0
9,Kalutara,3
9,Kandy,0
9,Matale,0
9,NuwaraEliya,1
9,Galle,2
9,Hambantota,0
9,Matara,1
9,Jaffna,0
9,Kilinochchi,0
9,Mannar,1
9,Vavuniya,7
9,Mullaitivu,0
9,Batticaloa,2
9,Ampara,1
9,Trincomalee,0
9,Kurunegala,5
9,Puttalam,1
9,Anuradhapura,3
9,Polonnaruwa,0
9,Badulla,0
9,Monaragala,3
9,Ratnapura,6
9,Kegalle,3
9,Kalmune,0
10,Colombo,1
10,Gampaha,1
10,Kalutara,1
10,Kandy,0
10,Matale,2
10,NuwaraEliya,0
10,Galle,1
10,Hambantota,0
10,Matara,2
10,Jaffna,2
10,Kilinochchi,0
10,Mannar,0
10,Vavuniya,1
10,Mullaitivu,0
10,Batticaloa,2
10,Ampara,1
10,Trincomalee,0
10,Kurunegala,4
10,Puttalam,2
10,Anuradhapura,1
10,Polonnaruwa,0
10,Badulla,2
10,Monaragala,3
10,Ratnapura,3
10,Kegalle,0
10,Kalmune,0
11,Colombo,0
11,Gampaha,2
11,Kalutara,3
11,Kandy,0
11,Matale,1
11,NuwaraEliya,0
11,Galle,3
11,Hambantota,2
11,Matara,2
11,Jaffna,0
11,Kilinochchi,0
11,Mannar,0
11,Vavuniya,1
11,Mullaitivu,0
11,Batticaloa,1
11,Ampara,1
11,Trincomalee,0
11,Kurunegala,8
11,Puttalam,1
11,Anuradhapura,0
11,Polonnaruwa,1
11,Badulla,1
11,Monaragala,3
11,Ratnapura,3
11,Kegalle,2
11,Kalmune,0
12,Colombo,1
12,Gampaha,2
12,Kalutara,2
12,Kandy,0
12,Matale,0
12,NuwaraEliya,0
12,Galle,1
12,Hambantota,0
12,Matara,1
12,Jaffna,1
12,Kilinochchi,0
12,Mannar,0
12,Vavuniya,0
12,Mullaitivu,0
12,Batticaloa,1
12,Ampara,1
12,Trincomalee,0
12,Kurunegala,4
12,Puttalam,0
12,Anuradhapura,1
12,Polonnaruwa,2
12,Badulla,1
12,Monaragala,1
12,Ratnapura,4
12,Kegalle,2
12,Kalmune,1
13,Colombo,1
13,Gampaha,0
13,Kalutara,1
13,Kandy,0
13,Matale,1
13,NuwaraEliya,0
13,Galle,0
13,Hambantota,1
13,Matara,1
13,Jaffna,0
13,Kilinochchi,0
13,Mannar,0
13,Vavuniya,0
13,Mullaitivu,0
13,Batticaloa,0
13,Ampara,2
13,Trincomalee,0
13,Kurunegala,1
13,Puttalam,0
13,Anuradhapura,1
13,Polonnaruwa,2
13,Badulla,1
13,Monaragala,0
13,Ratnapura,5
13,Kegalle,0
13,Kalmune,1
14,Colombo,0
14,Gampaha,4
14,Kalutara,0
14,Kandy,0
14,Matale,0
14,NuwaraEliya,0
14,Galle,1
14,Hambantota,0
14,Matara,0
14,Jaffna,0
14,Kilinochchi,0
14,Mannar,0
14,Vavuniya,0
14,Mullaitivu,0
14,Batticaloa,0
14,Ampara,0
14,Trincomalee,0
14,Kurunegala,4
14,Puttalam,1
14,Anuradhapura,0
14,Polonnaruwa,1
14,Badulla,0
14,Monaragala,1
14,Ratnapura,2
14,Kegalle,0
14,Kalmune,1
15,Colombo,0
15,Gampaha,1
15,Kalutara,2
15,Kandy,1
15,Matale,0
15,NuwaraEliya,0
15,Galle,3
15,Hambantota,0
15,Matara,0
15,Jaffna,0
15,Kilinochchi,1
15,Mannar,1
15,Vavuniya,0
15,Mullaitivu,0
15,Batticaloa,0
15,Ampara,0
15,Trincomalee,0
15,Kurunegala,1
15,Puttalam,1
15,Anuradhapura,0
15,Polonnaruwa,0
15,Badulla,0
15,Monaragala,2
15,Ratnapura,4
15,Kegalle,2
15,Kalmune,0
16,Colombo,0
16,Gampaha,2
16,Kalutara,0
16,Kandy,0
16,Matale,0
16,NuwaraEliya,0
16,Galle,1
16,Hambantota,0
16,Matara,0
16,Jaffna,0
16,Kilinochchi,1
16,Mannar,0
16,Vavuniya,0
16,Mullaitivu,0
16,Batticaloa,1
16,Ampara,0
16,Trincomalee,0
16,Kurunegala,12
16,Puttalam,5
16,Anuradhapura,2
16,Polonnaruwa,0
16,Badulla,1
16,Monaragala,2
16,Ratnapura,0
16,Kegalle,2
16,Kalmune,0
17,Colombo,0
17,Gampaha,2
17,Kalutara,1
17,Kandy,1
17,Matale,1
17,NuwaraEliya,0
17,Galle,2
17,Hambantota,1
17,Matara,0
17,Jaffna,0
17,Kilinochchi,0
17,Mannar,0
17,Vavuniya,0
17,Mullaitivu,0
17,Batticaloa,2
17,Ampara,1
17,Trincomalee,1
17,Kurunegala,5
17,Puttalam,3
17,Anuradhapura,0
17,Polonnaruwa,2
17,Badulla,1
17,Monaragala,3
17,Ratnapura,3
17,Kegalle,0
17,Kalmune,1
18,Colombo,0
18,Gampaha,4
18,Kalutara,0
18,Kandy,3
18,Matale,0
18,NuwaraEliya,0
18,Galle,1
18,Hambantota,1
18,Matara,0
18,Jaffna,1
18,Kilinochchi,0
18,Mannar,0
18,Vavuniya,1
18,Mullaitivu,0
18,Batticaloa,0
18,Ampara,1
18,Trincomalee,3
18,Kurunegala,9
18,Puttalam,2
18,Anuradhapura,0
18,Polonnaruwa,1
18,Badulla,1
18,Monaragala,3
18,Ratnapura,3
18,Kegalle,1
18,Kalmune,0
19,Colombo,1
19,Gampaha,3
19,Kalutara,1
19,Kandy,2
19,Matale,0
19,NuwaraEliya,1
19,Galle,2
19,Hambantota,0
19,Matara,3
19,Jaffna,0
19,Kilinochchi,0
19,Mannar,0
19,Vavuniya,0
19,Mullaitivu,0
19,Batticaloa,1
19,Ampara,1
19,Trincomalee,0
19,Kurunegala,9
19,Puttalam,1
19,Anuradhapura,1
19,Polonnaruwa,2
19,Badulla,0
19,Monaragala,0
19,Ratnapura,5
19,Kegalle,4
19,Kalmune,1
20,Colombo,0
20,Gampaha,6
20,Kalutara,4
20,Kandy,0
20,Matale,0
20,NuwaraEliya,2
20,Galle,2
20,Hambantota,1
20,Matara,1
20,Jaffna,0
20,Kilinochchi,0
20,Mannar,0
20,Vavuniya,0
20,Mullaitivu,0
20,Batticaloa,1
20,Ampara,1
20,Trincomalee,1
20,Kurunegala,7
20,Puttalam,0
20,Anuradhapura,1
20,Polonnaruwa,1
20,Badulla,0
20,Monaragala,2
20,Ratnapura,2
20,Kegalle,1
20,Kalmune,0
21,Colombo,0
21,Gampaha,2
21,Kalutara,1
21,Kandy,0
21,Matale,0
21,NuwaraEliya,0
21,Galle,0
21,Hambantota,0
21,Matara,0
21,Jaffna,0
21,Kilinochchi,0
21,Mannar,0
21,Vavuniya,0
21,Mullaitivu,0
21,Batticaloa,0
21,Ampara,1
21,Trincomalee,1
21,Kurunegala,3
21,Puttalam,0
21,Anuradhapura,0
21,Polonnaruwa,0
21,Badulla,0
21,Monaragala,0
21,Ratnapura,1
21,Kegalle,3
21,Kalmune,1
22,Colombo,2
22,Gampaha,1
22,Kalutara,0
22,Kandy,0
22,Matale,0
22,NuwaraEliya,1
22,Galle,3
22,Hambantota,2
22,Matara,5
22,Jaffna,0
22,Kilinochchi,0
22,Mannar,4
22,Vavuniya,0
22,Mullaitivu,0
22,Batticaloa,1
22,Ampara,2
22,Trincomalee,0
22,Kurunegala,2
22,Puttalam,0
22,Anuradhapura,0
22,Polonnaruwa,0
22,Badulla,0
22,Monaragala,2
22,Ratnapura,6
22,Kegalle,3
22,Kalmune,0
23,Colombo,0
23,Gampaha,5
23,Kalutara,1
23,Kandy,0
23,Matale,0
23,NuwaraEliya,2
23,Galle,0
23,Hambantota,2
23,Matara,0
23,Jaffna,0
23,Kilinochchi,0
23,Mannar,0
23,Vavuniya,2
23,Mullaitivu,0
23,Batticaloa,0
23,Ampara,0
23,Trincomalee,0
23,Kurunegala,7
23,Puttalam,2
23,Anuradhapura,1
23,Polonnaruwa,1
23,Badulla,4
23,Monaragala,1
23,Ratnapura,1
23,Kegalle,1
23,Kalmune,0
24,Colombo,0
24,Gampaha,5
24,Kalutara,0
24,Kandy,0
24,Matale,0
24,NuwaraEliya,0
24,Galle,2
24,Hambantota,0
24,Matara,2
24,Jaffna,0
24,Kilinochchi,0
24,Mannar,0
24,Vavuniya,1
24,Mullaitivu,0
24,Batticaloa,0
24,Ampara,0
24,Trincomalee,0
24,Kurunegala,11
24,Puttalam,3
24,Anuradhapura,1
24,Polonnaruwa,1
24,Badulla,1
24,Monaragala,1
24,Ratnapura,4
24,Kegalle,0
24,Kalmune,0
25,Colombo,1
25,Gampaha,6
25,Kalutara,0
25,Kandy,2
25,Matale,0
25,NuwaraEliya,0
25,Galle,1
25,Hambantota,0
25,Matara,0
25,Jaffna,0
25,Kilinochchi,0
25,Mannar,0
25,Vavuniya,1
25,Mullaitivu,0
25,Batticaloa,1
25,Ampara,0
25,Trincomalee,0
25,Kurunegala,5
25,Puttalam,3
25,Anuradhapura,0
25,Polonnaruwa,0
25,Badulla,0
25,Monaragala,3
25,Ratnapura,2
25,Kegalle,0
25,Kalmune,0
26,Colombo,3
26,Gampaha,2
26,Kalutara,0
26,Kandy,0
26,Matale,0
26,NuwaraEliya,0
26,Galle,2
26,Hambantota,2
26,Matara,2
26,Jaffna,0
26,Kilinochchi,0
26,Mannar,0
26,Vavuniya,1
26,Mullaitivu,0
26,Batticaloa,1
26,Ampara,0
26,Trincomalee,0
26,Kurunegala,11
26,Puttalam,4
26,Anuradhapura,2
26,Polonnaruwa,0
26,Badulla,3
26,Monaragala,1
26,Ratnapura,3
26,Kegalle,3
26,Kalmune,1
27,Colombo,2
27,Gampaha,0
27,Kalutara,2
27,Kandy,0
27,Matale,0
27,NuwaraEliya,0
27,Galle,2
27,Hambantota,0
27,Matara,4
27,Jaffna,1
27,Kilinochchi,0
27,Mannar,0
27,Vavuniya,0
27,Mullaitivu,1
27,Batticaloa,0
27,Ampara,1
27,Trincomalee,1
27,Kurunegala,4
27,Puttalam,2
27,Anuradhapura,1
27,Polonnaruwa,0
27,Badulla,0
27,Monaragala,3
27,Ratnapura,1
27,Kegalle,1
27,Kalmune,1
28,Colombo,1
28,Gampaha,2
28,Kalutara,1
28,Kandy,0
28,Matale,0
28,NuwaraEliya,0
28,Galle,0
28,Hambantota,1
28,Matara,2
28,Jaffna,2
28,Kilinochchi,0
28,Mannar,0
28,Vavuniya,1
28,Mullaitivu,1
28,Batticaloa,1
28,Ampara,0
28,Trincomalee,0
28,Kurunegala,2
28,Puttalam,1
28,Anuradhapura,0
28,Polonnaruwa,0
28,Badulla,0
28,Monaragala,0
28,Ratnapura,1
28,Kegalle,0
28,Kalmune,0
29,Colombo,0
29,Gampaha,4
29,Kalutara,2
29,Kandy,0
29,Matale,3
29,NuwaraEliya,1
29,Galle,2
29,Hambantota,0
29,Matara,2
29,Jaffna,1
29,Kilinochchi,0
29,Mannar,0
29,Vavuniya,0
29,Mullaitivu,1
29,Batticaloa,1
29,Ampara,1
29,Trincomalee,1
29,Kurunegala,3
29,Puttalam,1
29,Anuradhapura,0
29,Polonnaruwa,1
29,Badulla,1
29,Monaragala,0
29,Ratnapura,0
29,Kegalle,0
29,Kalmune,0
30,Colombo,0
30,Gampaha,4
30,Kalutara,2
30,Kandy,0
30,Matale,3
30,NuwaraEliya,1
30,Galle,2
30,Hambantota,0
30,Matara,2
30,Jaffna,1
30,Kilinochchi,0
30,Mannar,0
30,Vavuniya,0
30,Mullaitivu,1
30,Batticaloa,1
30,Ampara,1
30,Trincomalee,1
30,Kurunegala,3
30,Puttalam,1
30,Anuradhapura,0
30,Polonnaruwa,1
30,Badulla,1
30,Monaragala,0
30,Ratnapura,8
30,Kegalle,0
30,Kalmune,0
31,Colombo,2
31,Gampaha,2
31,Kalutara,0
31,Kandy,0
31,Matale,1
31,NuwaraEliya,3
31,Galle,5
31,Hambantota,0
31,Matara,0
31,Jaffna,0
31,Kilinochchi,0
31,Mannar,0
31,Vavuniya,1
31,Mullaitivu,1
31,Batticaloa,2
31,Ampara,1
31,Trincomalee,0
31,Kurunegala,12
31,Puttalam,1
31,Anuradhapura,0
31,Polonnaruwa,2
31,Badulla,0
31,Monaragala,0
31,Ratnapura,1
31,Kegalle,2
31,Kalmune,0
32,Colombo,0
32,Gampaha,2
32,Kalutara,0
32,Kandy,0
32,Matale,0
32,NuwaraEliya,1
32,Galle,4
32,Hambantota,1
32,Matara,0
32,Jaffna,0
32,Kilinochchi,0
32,Mannar,0
32,Vavuniya,1
32,Mullaitivu,0
32,Batticaloa,0
32,Ampara,2
32,Trincomalee,0
32,Kurunegala,2
32,Puttalam,2
32,Anuradhapura,2
32,Polonnaruwa,0
32,Badulla,2
32,Monaragala,2
32,Ratnapura,2
32,Kegalle,3
32,Kalmune,0
33,Colombo,3
33,Gampaha,7
33,Kalutara,0
33,Kandy,0
33,Matale,0
33,NuwaraEliya,0
33,Galle,3
33,Hambantota,0
33,Matara,2
33,Jaffna,3
33,Kilinochchi,0
33,Mannar,0
33,Vavuniya,1
33,Mullaitivu,0
33,Batticaloa,2
33,Ampara,0
33,Trincomalee,2
33,Kurunegala,5
33,Puttalam,3
33,Anuradhapura,2
33,Polonnaruwa,1
33,Badulla,2
33,Monaragala,0
33,Ratnapura,0
33,Kegalle,2
33,Kalmune,0
34,Colombo,1
34,Gampaha,3
34,Kalutara,4
34,Kandy,0
34,Matale,0
34,NuwaraEliya,0
34,Galle,1
34,Hambantota,0
34,Matara,0
34,Jaffna,1
34,Kilinochchi,0
34,Mannar,0
34,Vavuniya,2
34,Mullaitivu,1
34,Batticaloa,3
34,Ampara,2
34,Trincomalee,1
34,Kurunegala,11
34,Puttalam,3
34,Anuradhapura,1
34,Polonnaruwa,1
34,Badulla,0
34,Monaragala,1
34,Ratnapura,2
34,Kegalle,4
34,Kalmune,2
35,Colombo,1
35,Gampaha,2
35,Kalutara,1
35,Kandy,0
35,Matale,1
35,NuwaraEliya,0
35,Galle,0
35,Hambantota,0
35,Matara,1
35,Jaffna,1
35,Kilinochchi,1
35,Mannar,0
35,Vavuniya,1
35,Mullaitivu,0
35,Batticaloa,1
35,Ampara,0
35,Trincomalee,0
35,Kurunegala,2
35,Puttalam,0
35,Anuradhapura,1
35,Polonnaruwa,1
35,Badulla,4
35,Monaragala,7
35,Ratnapura,3
35,Kegalle,0
35,Kalmune,0
36,Colombo,1
36,Gampaha,6
36,Kalutara,1
36,Kandy,0
36,Matale,0
36,NuwaraEliya,0
36,Galle,2
36,Hambantota,2
36,Matara,2
36,Jaffna,2
36,Kilinochchi,0
36,Mannar,1
36,Vavuniya,0
36,Mullaitivu,0
36,Batticaloa,2
36,Ampara,0
36,Trincomalee,0
36,Kurunegala,5
36,Puttalam,2
36,Anuradhapura,2
36,Polonnaruwa,0
36,Badulla,4
36,Monaragala,1
36,Ratnapura,4
36,Kegalle,0
36,Kalmune,1
37,Colombo,2
37,Gampaha,1
37,Kalutara,2
37,Kandy,0
37,Matale,1
37,NuwaraEliya,0
37,Galle,0
37,Hambantota,1
37,Matara,2
37,Jaffna,4
37,Kilinochchi,0
37,Mannar,1
37,Vavuniya,0
37,Mullaitivu,0
37,Batticaloa,1
37,Ampara,0
37,Trincomalee,0
37,Kurunegala,4
37,Puttalam,2
37,Anuradhapura,1
37,Polonnaruwa,0
37,Badulla,3
37,Monaragala,1
37,Ratnapura,3
37,Kegalle,4
37,Kalmune,2
38,Colombo,0
38,Gampaha,2
38,Kalutara,1
38,Kandy,0
38,Matale,1
38,NuwaraEliya,0
38,Galle,1
38,Hambantota,0
38,Matara,0
38,Jaffna,1
38,Kilinochchi,0
38,Mannar,0
38,Vavuniya,2
38,Mullaitivu,0
38,Batticaloa,0
38,Ampara,1
38,Trincomalee,2
38,Kurunegala,8
38,Puttalam,0
38,Anuradhapura,0
38,Polonnaruwa,1
38,Badulla,1
38,Monaragala,3
38,Ratnapura,1
38,Kegalle,0
38,Kalmune,0
39,Colombo,1
39,Gampaha,6
39,Kalutara,1
39,Kandy,0
39,Matale,0
39,NuwaraEliya,1
39,Galle,1
39,Hambantota,0
39,Matara,0
39,Jaffna,3
39,Kilinochchi,0
39,Mannar,0
39,Vavuniya,1
39,Mullaitivu,0
39,Batticaloa,1
39,Ampara,1
39,Trincomalee,1
39,Kurunegala,5
39,Puttalam,5
39,Anuradhapura,3
39,Polonnaruwa,0
39,Badulla,1
39,Monaragala,3
39,Ratnapura,1
39,Kegalle,5
39,Kalmune,0
40,Colombo,0
40,Gampaha,1
40,Kalutara,1
40,Kandy,0
40,Matale,0
40,NuwaraEliya,0
40,Galle,0
40,Hambantota,0
40,Matara,3
40,Jaffna,0
40,Kilinochchi,0
40,Mannar,0
40,Vavuniya,0
40,Mullaitivu,0
40,Batticaloa,1
40,Ampara,0
40,Trincomalee,0
40,Kurunegala,6
40,Puttalam,2
40,Anuradhapura,2
40,Polonnaruwa,0
40,Badulla,0
40,Monaragala,1
40,Ratnapura,2
40,Kegalle,0
40,Kalmune,3
41,Colombo,0
41,Gampaha,5
41,Kalutara,0
41,Kandy,0
41,Matale,6
41,NuwaraEliya,1
41,Galle,6
41,Hambantota,1
41,Matara,1
41,Jaffna,1
41,Kilinochchi,0
41,Mannar,0
41,Vavuniya,1
41,Mullaitivu,0
41,Batticaloa,1
41,Ampara,1
41,Trincomalee,1
41,Kurunegala,5
41,Puttalam,3
41,Anuradhapura,3
41,Polonnaruwa,0
41,Badulla,2
41,Monaragala,4
41,Ratnapura,2
41,Kegalle,3
41,Kalmune,0
42,Colombo,3
42,Gampaha,1
42,Kalutara,2
42,Kandy,0
42,Matale,0
42,NuwaraEliya,0
42,Galle,2
42,Hambantota,0
42,Matara,0
42,Jaffna,1
42,Kilinochchi,0
42,Mannar,0
42,Vavuniya,0
42,Mullaitivu,0
42,Batticaloa,0
42,Ampara,1
42,Trincomalee,1
42,Kurunegala,3
42,Puttalam,3
42,Anuradhapura,3
42,Polonnaruwa,1
42,Badulla,1
42,Monaragala,1
42,Ratnapura,1
42,Kegalle,2
42,Kalmune,0
43,Colombo,4
43,Gampaha,5
43,Kalutara,1
43,Kandy,0
43,Matale,1
43,NuwaraEliya,0
43,Galle,1
43,Hambantota,1
43,Matara,1
43,Jaffna,0
43,Kilinochchi,0
43,Mannar,0
43,Vavuniya,1
43,Mullaitivu,0
43,Batticaloa,0
43,Ampara,0
43,Trincomalee,0
43,Kurunegala,4
43,Puttalam,5
43,Anuradhapura,2
43,Polonnaruwa,0
43,Badulla,2
43,Monaragala,0
43,Ratnapura,3
43,Kegalle,3
43,Kalmune,1
44,Colombo,0
44,Gampaha,3
44,Kalutara,3
44,Kandy,0
44,Matale,2
44,NuwaraEliya,1
44,Galle,4
44,Hambantota,0
44,Matara,1
44,Jaffna,1
44,Kilinochchi,0
44,Mannar,0
44,Vavuniya,0
44,Mullaitivu,0
44,Batticaloa,0
44,Ampara,0
44,Trincomalee,0
44,Kurunegala,8
44,Puttalam,0
44,Anuradhapura,1
44,Polonnaruwa,0
44,Badulla,0
44,Monaragala,0
44,Ratnapura,6
44,Kegalle,5
44,Kalmune,2
45,Colombo,1
45,Gampaha,2
45,Kalutara,0
45,Kandy,0
45,Matale,2
45,NuwaraEliya,0
45,Galle,7
45,Hambantota,0
45,Matara,2
45,Jaffna,2
45,Kilinochchi,0
45,Mannar,0
45,Vavuniya,0
45,Mullaitivu,0
45,Batticaloa,6
45,Ampara,0
45,Trincomalee,0
45,Kurunegala,7
45,Puttalam,2
45,Anuradhapura,2
45,Polonnaruwa,1
45,Badulla,0
45,Monaragala,0
45,Ratnapura,5
45,Kegalle,2
45,Kalmune,1
46,Colombo,1
46,Gampaha,0
46,Kalutara,0
46,Kandy,0
46,Matale,0
46,NuwaraEliya,0
46,Galle,0
46,Hambantota,0
46,Matara,1
46,Jaffna,0
46,Kilinochchi,0
46,Mannar,4
46,Vavuniya,1
46,Mullaitivu,0
46,Batticaloa,0
46,Ampara,0
46,Trincomalee,0
46,Kurunegala,5
46,Puttalam,4
46,Anuradhapura,2
46,Polonnaruwa,0
46,Badulla,1
46,Monaragala,0
46,Ratnapura,1
46,Kegalle,2
46,Kalmune,3
47,Colombo,2
47,Gampaha,3
47,Kalutara,1
47,Kandy,1
47,Matale,0
47,NuwaraEliya,0
47,Galle,5
47,Hambantota,2
47,Matara,2
47,Jaffna,0
47,Kilinochchi,0
47,Mannar,0
47,Vavuniya,1
47,Mullaitivu,0
47,Batticaloa,0
47,Ampara,1
47,Trincomalee,1
47,Kurunegala,5
47,Puttalam,3
47,Anuradhapura,3
47,Polonnaruwa,1
47,Badulla,2
47,Monaragala,2
47,Ratnapura,1
47,Kegalle,3
47,Kalmune,4
48,Colombo,3
48,Gampaha,7
48,Kalutara,0
48,Kandy,0
48,Matale,0
48,NuwaraEliya,1
48,Galle,2
48,Hambantota,2
48,Matara,1
48,Jaffna,0
48,Kilinochchi,0
48,Mannar,0
48,Vavuniya,0
48,Mullaitivu,1
48,Batticaloa,0
48,Ampara,2
48,Trincomalee,0
48,Kurunegala,3
48,Puttalam,4
48,Anuradhapura,3
48,Polonnaruwa,0
48,Badulla,1
48,Monaragala,2
48,Ratnapura,5
48,Kegalle,5
48,Kalmune,4
49,Colombo,9
49,Gampaha,3
49,Kalutara,3
49,Kandy,0
49,Matale,0
49,NuwaraEliya,0
49,Galle,3
49,Hambantota,0
49,Matara,1
49,Jaffna,0
49,Kilinochchi,0
49,Mannar,0
49,Vavuniya,0
49,Mullaitivu,1
49,Batticaloa,2
49,Ampara,1
49,Trincomalee,0
49,Kurunegala,3
49,Puttalam,0
49,Anuradhapura,2
49,Polonnaruwa,2
49,Badulla,0
49,Monaragala,1
49,Ratnapura,2
49,Kegalle,4
49,Kalmune,2
50,Colombo,0
50,Gampaha,5
50,Kalutara,3
50,Kandy,0
50,Matale,0
50,NuwaraEliya,0
50,Galle,5
50,Hambantota,2
50,Matara,1
50,Jaffna,0
50,Kilinochchi,1
50,Mannar,0
50,Vavuniya,0
50,Mullaitivu,0
50,Batticaloa,2
50,Ampara,2
50,Trincomalee,0
50,Kurunegala,3
50,Puttalam,1
50,Anuradhapura,4
50,Polonnaruwa,1
50,Badulla,0
50,Monaragala,2
50,Ratnapura,3
50,Kegalle,6
50,Kalmune,3
51,Colombo,2
51,Gampaha,6
51,Kalutara,1
51,Kandy,1
51,Matale,0
51,NuwaraEliya,0
51,Galle,3
51,Hambantota,2
51,Matara,0
51,Jaffna,1
51,Kilinochchi,0
51,Mannar,3
51,Vavuniya,2
51,Mullaitivu,1
51,Batticaloa,0
51,Ampara,0
51,Trincomalee,0
51,Kurunegala,4
51,Puttalam,2
51,Anuradhapura,0
51,Polonnaruwa,0
51,Badulla,1
51,Monaragala,2
51,Ratnapura,4
51,Kegalle,1
51,Kalmune,0
52,Colombo,3
52,Gampaha,2
52,Kalutara,0
52,Kandy,1
52,Matale,1
52,NuwaraEliya,0
52,Galle,0
52,Hambantota,1
52,Matara,0
52,Jaffna,2
52,Kilinochchi,1
52,Mannar,0
52,Vavuniya,0
52,Mullaitivu,0
52,Batticaloa,2
52,Ampara,0
52,Trincomalee,1
52,Kurunegala,0
52,Puttalam,0
52,Anuradhapura,0
52,Polonnaruwa,0
52,Badulla,3
52,Monaragala,0
52,Ratnapura,2
52,Kegalle,3
52,Kalmune,1
