year,disease,district,Population,month_number,month_name,monthly_cases,monthly_incidence_per_100k,mean_monthly_cases,std_monthly_cases,alert_threshold_monthly_cases,outbreak_threshold_monthly_cases,month_status_2024
2024,Dysentery,Ampara,744551,1,January,3,0.4029274018838199,3.8333333333333335,1.404358295529393,7,9,normal
2024,Dysentery,Ampara,744551,2,February,5,0.6715456698063665,3.8333333333333335,1.404358295529393,7,9,normal
2024,Dysentery,Ampara,744551,3,March,4,0.5372365358450932,3.8333333333333335,1.404358295529393,7,9,normal
2024,Dysentery,Ampara,744551,4,April,4,0.5372365358450932,3.8333333333333335,1.404358295529393,7,9,normal
2024,Dysentery,Ampara,744551,5,May,4,0.5372365358450932,3.8333333333333335,1.404358295529393,7,9,normal
2024,Dysentery,Ampara,744551,6,June,4,0.5372365358450932,3.8333333333333335,1.404358295529393,7,9,normal
2024,Dysentery,Ampara,744551,7,July,6,0.8058548037676398,3.8333333333333335,1.404358295529393,7,9,normal
2024,Dysentery,Ampara,744551,8,August,1,0.1343091339612733,3.8333333333333335,1.404358295529393,7,9,normal
2024,Dysentery,Ampara,744551,9,September,2,0.2686182679225466,3.8333333333333335,1.404358295529393,7,9,normal
2024,Dysentery,Ampara,744551,10,October,4,0.5372365358450932,3.8333333333333335,1.404358295529393,7,9,normal
2024,Dysentery,Ampara,744551,11,November,6,0.8058548037676398,3.8333333333333335,1.404358295529393,7,9,normal
2024,Dysentery,Ampara,744551,12,December,3,0.4029274018838199,3.8333333333333335,1.404358295529393,7,9,normal
2024,Dysentery,Anuradhapura,960080,1,January,0,0.0,3.0833333333333335,3.121386800054673,10,13,normal
2024,Dysentery,Anuradhapura,960080,2,February,2,0.20831597366886093,3.0833333333333335,3.121386800054673,10,13,normal
2024,Dysentery,Anuradhapura,960080,3,March,1,0.10415798683443046,3.0833333333333335,3.121386800054673,10,13,normal
2024,Dysentery,Anuradhapura,960080,4,April,1,0.10415798683443046,3.0833333333333335,3.121386800054673,10,13,normal
2024,Dysentery,Anuradhapura,960080,5,May,3,0.3124739605032914,3.0833333333333335,3.121386800054673,10,13,normal
2024,Dysentery,Anuradhapura,960080,6,June,1,0.10415798683443046,3.0833333333333335,3.121386800054673,10,13,normal
2024,Dysentery,Anuradhapura,960080,7,July,4,0.41663194733772185,3.0833333333333335,3.121386800054673,10,13,normal
2024,Dysentery,Anuradhapura,960080,8,August,10,1.0415798683443047,3.0833333333333335,3.121386800054673,10,13,alert
2024,Dysentery,Anuradhapura,960080,9,September,9,0.9374218815098742,3.0833333333333335,3.121386800054673,10,13,normal
2024,Dysentery,Anuradhapura,960080,10,October,1,0.10415798683443046,3.0833333333333335,3.121386800054673,10,13,normal
2024,Dysentery,Anuradhapura,960080,11,November,1,0.10415798683443046,3.0833333333333335,3.121386800054673,10,13,normal
2024,Dysentery,Anuradhapura,960080,12,December,4,0.41663194733772185,3.0833333333333335,3.121386800054673,10,13,normal
2024,Dysentery,Badulla,872307,1,January,5,0.5731926947737437,3.75,2.0052015692526606,8,10,normal
2024,Dysentery,Badulla,872307,2,February,2,0.22927707790949745,3.75,2.0052015692526606,8,10,normal
2024,Dysentery,Badulla,872307,3,March,1,0.11463853895474872,3.75,2.0052015692526606,8,10,normal
2024,Dysentery,Badulla,872307,4,April,2,0.22927707790949745,3.75,2.0052015692526606,8,10,normal
2024,Dysentery,Badulla,872307,5,May,1,0.11463853895474872,3.75,2.0052015692526606,8,10,normal
2024,Dysentery,Badulla,872307,6,June,4,0.4585541558189949,3.75,2.0052015692526606,8,10,normal
2024,Dysentery,Badulla,872307,7,July,7,0.8024697726832412,3.75,2.0052015692526606,8,10,normal
2024,Dysentery,Badulla,872307,8,August,5,0.5731926947737437,3.75,2.0052015692526606,8,10,normal
2024,Dysentery,Badulla,872307,9,September,3,0.3439156168642462,3.75,2.0052015692526606,8,10,normal
2024,Dysentery,Badulla,872307,10,October,5,0.5731926947737437,3.75,2.0052015692526606,8,10,normal
2024,Dysentery,Badulla,872307,11,November,3,0.3439156168642462,3.75,2.0052015692526606,8,10,normal
2024,Dysentery,Badulla,872307,12,December,7,0.8024697726832412,3.75,2.0052015692526606,8,10,normal
2024,Dysentery,Batticaloa,595918,1,January,18,3.0205498071882375,11.083333333333334,3.499007795869503,19,22,normal
2024,Dysentery,Batticaloa,595918,2,February,13,2.1815081940803935,11.083333333333334,3.499007795869503,19,22,normal
2024,Dysentery,Batticaloa,595918,3,March,16,2.6849331619451,11.083333333333334,3.499007795869503,19,22,normal
2024,Dysentery,Batticaloa,595918,4,April,14,2.3493165167019625,11.083333333333334,3.499007795869503,19,22,normal
2024,Dysentery,Batticaloa,595918,5,May,6,1.0068499357294125,11.083333333333334,3.499007795869503,19,22,normal
2024,Dysentery,Batticaloa,595918,6,June,9,1.5102749035941188,11.083333333333334,3.499007795869503,19,22,normal
2024,Dysentery,Batticaloa,595918,7,July,10,1.6780832262156873,11.083333333333334,3.499007795869503,19,22,normal
2024,Dysentery,Batticaloa,595918,8,August,7,1.1746582583509813,11.083333333333334,3.499007795869503,19,22,normal
2024,Dysentery,Batticaloa,595918,9,September,12,2.013699871458825,11.083333333333334,3.499007795869503,19,22,normal
2024,Dysentery,Batticaloa,595918,10,October,8,1.34246658097255,11.083333333333334,3.499007795869503,19,22,normal
2024,Dysentery,Batticaloa,595918,11,November,9,1.5102749035941188,11.083333333333334,3.499007795869503,19,22,normal
2024,Dysentery,Batticaloa,595918,12,December,11,1.845891548837256,11.083333333333334,3.499007795869503,19,22,normal
2024,Dysentery,Colombo,2375415,1,January,2,0.0841958142050968,3.75,2.890357532670771,10,13,normal
2024,Dysentery,Colombo,2375415,2,February,3,0.12629372130764518,3.75,2.890357532670771,10,13,normal
2024,Dysentery,Colombo,2375415,3,March,0,0.0,3.75,2.890357532670771,10,13,normal
2024,Dysentery,Colombo,2375415,4,April,0,0.0,3.75,2.890357532670771,10,13,normal
2024,Dysentery,Colombo,2375415,5,May,0,0.0,3.75,2.890357532670771,10,13,normal
2024,Dysentery,Colombo,2375415,6,June,4,0.1683916284101936,3.75,2.890357532670771,10,13,normal
2024,Dysentery,Colombo,2375415,7,July,8,0.3367832568203872,3.75,2.890357532670771,10,13,normal
2024,Dysentery,Colombo,2375415,8,August,3,0.12629372130764518,3.75,2.890357532670771,10,13,normal
2024,Dysentery,Colombo,2375415,9,September,5,0.210489535512742,3.75,2.890357532670771,10,13,normal
2024,Dysentery,Colombo,2375415,10,October,6,0.25258744261529037,3.75,2.890357532670771,10,13,normal
2024,Dysentery,Colombo,2375415,11,November,9,0.3788811639229356,3.75,2.890357532670771,10,13,normal
2024,Dysentery,Colombo,2375415,12,December,5,0.210489535512742,3.75,2.890357532670771,10,13,normal
2024,Dysentery,Galle,1097372,1,January,8,0.7290144089697933,5.583333333333333,2.2157893000513886,11,13,normal
2024,Dysentery,Galle,1097372,2,February,3,0.2733804033636725,5.583333333333333,2.2157893000513886,11,13,normal
2024,Dysentery,Galle,1097372,3,March,6,0.546760806727345,5.583333333333333,2.2157893000513886,11,13,normal
2024,Dysentery,Galle,1097372,4,April,5,0.45563400560612083,5.583333333333333,2.2157893000513886,11,13,normal
2024,Dysentery,Galle,1097372,5,May,5,0.45563400560612083,5.583333333333333,2.2157893000513886,11,13,normal
2024,Dysentery,Galle,1097372,6,June,3,0.2733804033636725,5.583333333333333,2.2157893000513886,11,13,normal
2024,Dysentery,Galle,1097372,7,July,6,0.546760806727345,5.583333333333333,2.2157893000513886,11,13,normal
2024,Dysentery,Galle,1097372,8,August,8,0.7290144089697933,5.583333333333333,2.2157893000513886,11,13,normal
2024,Dysentery,Galle,1097372,9,September,2,0.18225360224244833,5.583333333333333,2.2157893000513886,11,13,normal
2024,Dysentery,Galle,1097372,10,October,4,0.36450720448489665,5.583333333333333,2.2157893000513886,11,13,normal
2024,Dysentery,Galle,1097372,11,November,9,0.8201412100910175,5.583333333333333,2.2157893000513886,11,13,normal
2024,Dysentery,Galle,1097372,12,December,8,0.7290144089697933,5.583333333333333,2.2157893000513886,11,13,normal
2024,Dysentery,Gampaha,2436142,1,January,2,0.08209702061702479,3.9166666666666665,2.628635049264584,10,12,normal
2024,Dysentery,Gampaha,2436142,2,February,3,0.12314553092553718,3.9166666666666665,2.628635049264584,10,12,normal
2024,Dysentery,Gampaha,2436142,3,March,0,0.0,3.9166666666666665,2.628635049264584,10,12,normal
2024,Dysentery,Gampaha,2436142,4,April,2,0.08209702061702479,3.9166666666666665,2.628635049264584,10,12,normal
2024,Dysentery,Gampaha,2436142,5,May,3,0.12314553092553718,3.9166666666666665,2.628635049264584,10,12,normal
2024,Dysentery,Gampaha,2436142,6,June,9,0.36943659277661156,3.9166666666666665,2.628635049264584,10,12,normal
2024,Dysentery,Gampaha,2436142,7,July,5,0.20524255154256196,3.9166666666666665,2.628635049264584,10,12,normal
2024,Dysentery,Gampaha,2436142,8,August,5,0.20524255154256196,3.9166666666666665,2.628635049264584,10,12,normal
2024,Dysentery,Gampaha,2436142,9,September,3,0.12314553092553718,3.9166666666666665,2.628635049264584,10,12,normal
2024,Dysentery,Gampaha,2436142,10,October,2,0.08209702061702479,3.9166666666666665,2.628635049264584,10,12,normal
2024,Dysentery,Gampaha,2436142,11,November,4,0.16419404123404957,3.9166666666666665,2.628635049264584,10,12,normal
2024,Dysentery,Gampaha,2436142,12,December,9,0.36943659277661156,3.9166666666666665,2.628635049264584,10,12,normal
2024,Dysentery,Hambantota,837889,1,January,0,0.0,2.0833333333333335,1.656217242862649,6,8,normal
2024,Dysentery,Hambantota,837889,2,February,3,0.3580426524277082,2.0833333333333335,1.656217242862649,6,8,normal
2024,Dysentery,Hambantota,837889,3,March,2,0.23869510161847213,2.0833333333333335,1.656217242862649,6,8,normal
2024,Dysentery,Hambantota,837889,4,April,5,0.5967377540461803,2.0833333333333335,1.656217242862649,6,8,normal
2024,Dysentery,Hambantota,837889,5,May,5,0.5967377540461803,2.0833333333333335,1.656217242862649,6,8,normal
2024,Dysentery,Hambantota,837889,6,June,3,0.3580426524277082,2.0833333333333335,1.656217242862649,6,8,normal
2024,Dysentery,Hambantota,837889,7,July,2,0.23869510161847213,2.0833333333333335,1.656217242862649,6,8,normal
2024,Dysentery,Hambantota,837889,8,August,0,0.0,2.0833333333333335,1.656217242862649,6,8,normal
2024,Dysentery,Hambantota,837889,9,September,1,0.11934755080923606,2.0833333333333335,1.656217242862649,6,8,normal
2024,Dysentery,Hambantota,837889,10,October,2,0.23869510161847213,2.0833333333333335,1.656217242862649,6,8,normal
2024,Dysentery,Hambantota,837889,11,November,0,0.0,2.0833333333333335,1.656217242862649,6,8,normal
2024,Dysentery,Hambantota,837889,12,December,2,0.23869510161847213,2.0833333333333335,1.656217242862649,6,8,normal
2024,Dysentery,Jaffna,594751,1,January,14,2.353926264941127,6.166666666666667,3.261730965130154,13,16,alert
2024,Dysentery,Jaffna,594751,2,February,6,1.0088255421176258,6.166666666666667,3.261730965130154,13,16,normal
2024,Dysentery,Jaffna,594751,3,March,2,0.33627518070587525,6.166666666666667,3.261730965130154,13,16,normal
2024,Dysentery,Jaffna,594751,4,April,3,0.5044127710588129,6.166666666666667,3.261730965130154,13,16,normal
2024,Dysentery,Jaffna,594751,5,May,6,1.0088255421176258,6.166666666666667,3.261730965130154,13,16,normal
2024,Dysentery,Jaffna,594751,6,June,4,0.6725503614117505,6.166666666666667,3.261730965130154,13,16,normal
2024,Dysentery,Jaffna,594751,7,July,7,1.1769631324705634,6.166666666666667,3.261730965130154,13,16,normal
2024,Dysentery,Jaffna,594751,8,August,3,0.5044127710588129,6.166666666666667,3.261730965130154,13,16,normal
2024,Dysentery,Jaffna,594751,9,September,8,1.345100722823501,6.166666666666667,3.261730965130154,13,16,normal
2024,Dysentery,Jaffna,594751,10,October,4,0.6725503614117505,6.166666666666667,3.261730965130154,13,16,normal
2024,Dysentery,Jaffna,594751,11,November,7,1.1769631324705634,6.166666666666667,3.261730965130154,13,16,normal
2024,Dysentery,Jaffna,594751,12,December,10,1.6813759035293763,6.166666666666667,3.261730965130154,13,16,normal
2024,Dysentery,Kalmunai,52798,1,January,5,9.470055683927422,2.0,1.4719601443879744,5,7,alert
2024,Dysentery,Kalmunai,52798,2,February,2,3.7880222735709688,2.0,1.4719601443879744,5,7,normal
2024,Dysentery,Kalmunai,52798,3,March,1,1.8940111367854844,2.0,1.4719601443879744,5,7,normal
2024,Dysentery,Kalmunai,52798,4,April,2,3.7880222735709688,2.0,1.4719601443879744,5,7,normal
2024,Dysentery,Kalmunai,52798,5,May,3,5.6820334103564525,2.0,1.4719601443879744,5,7,normal
2024,Dysentery,Kalmunai,52798,6,June,2,3.7880222735709688,2.0,1.4719601443879744,5,7,normal
2024,Dysentery,Kalmunai,52798,7,July,0,0.0,2.0,1.4719601443879744,5,7,normal
2024,Dysentery,Kalmunai,52798,8,August,1,1.8940111367854844,2.0,1.4719601443879744,5,7,normal
2024,Dysentery,Kalmunai,52798,9,September,3,5.6820334103564525,2.0,1.4719601443879744,5,7,normal
2024,Dysentery,Kalmunai,52798,10,October,0,0.0,2.0,1.4719601443879744,5,7,normal
2024,Dysentery,Kalmunai,52798,11,November,1,1.8940111367854844,2.0,1.4719601443879744,5,7,normal
2024,Dysentery,Kalmunai,52798,12,December,4,7.5760445471419375,2.0,1.4719601443879744,5,7,normal
2024,Dysentery,Kalutara,1305784,1,January,4,0.3063293775999706,3.0,1.2909944487358056,6,7,normal
2024,Dysentery,Kalutara,1305784,2,February,4,0.3063293775999706,3.0,1.2909944487358056,6,7,normal
2024,Dysentery,Kalutara,1305784,3,March,2,0.1531646887999853,3.0,1.2909944487358056,6,7,normal
2024,Dysentery,Kalutara,1305784,4,April,2,0.1531646887999853,3.0,1.2909944487358056,6,7,normal
2024,Dysentery,Kalutara,1305784,5,May,3,0.22974703319997794,3.0,1.2909944487358056,6,7,normal
2024,Dysentery,Kalutara,1305784,6,June,0,0.0,3.0,1.2909944487358056,6,7,normal
2024,Dysentery,Kalutara,1305784,7,July,3,0.22974703319997794,3.0,1.2909944487358056,6,7,normal
2024,Dysentery,Kalutara,1305784,8,August,2,0.1531646887999853,3.0,1.2909944487358056,6,7,normal
2024,Dysentery,Kalutara,1305784,9,September,5,0.38291172199996326,3.0,1.2909944487358056,6,7,normal
2024,Dysentery,Kalutara,1305784,10,October,4,0.3063293775999706,3.0,1.2909944487358056,6,7,normal
2024,Dysentery,Kalutara,1305784,11,November,4,0.3063293775999706,3.0,1.2909944487358056,6,7,normal
2024,Dysentery,Kalutara,1305784,12,December,3,0.22974703319997794,3.0,1.2909944487358056,6,7,normal
2024,Dysentery,Kandy,1461895,1,January,3,0.20521309669983137,2.9166666666666665,2.899952106884219,9,12,normal
2024,Dysentery,Kandy,1461895,2,February,2,0.13680873113322092,2.9166666666666665,2.899952106884219,9,12,normal
2024,Dysentery,Kandy,1461895,3,March,0,0.0,2.9166666666666665,2.899952106884219,9,12,normal
2024,Dysentery,Kandy,1461895,4,April,0,0.0,2.9166666666666665,2.899952106884219,9,12,normal
2024,Dysentery,Kandy,1461895,5,May,0,0.0,2.9166666666666665,2.899952106884219,9,12,normal
2024,Dysentery,Kandy,1461895,6,June,5,0.3420218278330523,2.9166666666666665,2.899952106884219,9,12,normal
2024,Dysentery,Kandy,1461895,7,July,10,0.6840436556661046,2.9166666666666665,2.899952106884219,9,12,alert
2024,Dysentery,Kandy,1461895,8,August,3,0.20521309669983137,2.9166666666666665,2.899952106884219,9,12,normal
2024,Dysentery,Kandy,1461895,9,September,2,0.13680873113322092,2.9166666666666665,2.899952106884219,9,12,normal
2024,Dysentery,Kandy,1461895,10,October,0,0.0,2.9166666666666665,2.899952106884219,9,12,normal
2024,Dysentery,Kandy,1461895,11,November,4,0.27361746226644185,2.9166666666666665,2.899952106884219,9,12,normal
2024,Dysentery,Kandy,1461895,12,December,6,0.41042619339966274,2.9166666666666665,2.899952106884219,9,12,normal
2024,Dysentery,Kegalle,870476,1,January,6,0.6892780501702517,3.0,2.6770630673681683,9,12,normal
2024,Dysentery,Kegalle,870476,2,February,0,0.0,3.0,2.6770630673681683,9,12,normal
2024,Dysentery,Kegalle,870476,3,March,0,0.0,3.0,2.6770630673681683,9,12,normal
2024,Dysentery,Kegalle,870476,4,April,0,0.0,3.0,2.6770630673681683,9,12,normal
2024,Dysentery,Kegalle,870476,5,May,0,0.0,3.0,2.6770630673681683,9,12,normal
2024,Dysentery,Kegalle,870476,6,June,3,0.34463902508512584,3.0,2.6770630673681683,9,12,normal
2024,Dysentery,Kegalle,870476,7,July,1,0.11487967502837527,3.0,2.6770630673681683,9,12,normal
2024,Dysentery,Kegalle,870476,8,August,3,0.34463902508512584,3.0,2.6770630673681683,9,12,normal
2024,Dysentery,Kegalle,870476,9,September,5,0.5743983751418764,3.0,2.6770630673681683,9,12,normal
2024,Dysentery,Kegalle,870476,10,October,8,0.9190374002270022,3.0,2.6770630673681683,9,12,normal
2024,Dysentery,Kegalle,870476,11,November,5,0.5743983751418764,3.0,2.6770630673681683,9,12,normal
2024,Dysentery,Kegalle,870476,12,December,5,0.5743983751418764,3.0,2.6770630673681683,9,12,normal
2024,Dysentery,Kilinochchi,123756,1,January,0,0.0,1.5,1.6583123951777,5,7,normal
2024,Dysentery,Kilinochchi,123756,2,February,0,0.0,1.5,1.6583123951777,5,7,normal
2024,Dysentery,Kilinochchi,123756,3,March,2,1.6160832606095865,1.5,1.6583123951777,5,7,normal
2024,Dysentery,Kilinochchi,123756,4,April,2,1.6160832606095865,1.5,1.6583123951777,5,7,normal
2024,Dysentery,Kilinochchi,123756,5,May,0,0.0,1.5,1.6583123951777,5,7,normal
2024,Dysentery,Kilinochchi,123756,6,June,2,1.6160832606095865,1.5,1.6583123951777,5,7,normal
2024,Dysentery,Kilinochchi,123756,7,July,2,1.6160832606095865,1.5,1.6583123951777,5,7,normal
2024,Dysentery,Kilinochchi,123756,8,August,2,1.6160832606095865,1.5,1.6583123951777,5,7,normal
2024,Dysentery,Kilinochchi,123756,9,September,6,4.84824978182876,1.5,1.6583123951777,5,7,alert
2024,Dysentery,Kilinochchi,123756,10,October,0,0.0,1.5,1.6583123951777,5,7,normal
2024,Dysentery,Kilinochchi,123756,11,November,0,0.0,1.5,1.6583123951777,5,7,normal
2024,Dysentery,Kilinochchi,123756,12,December,2,1.6160832606095865,1.5,1.6583123951777,5,7,normal
2024,Dysentery,Kurunegala,1768156,1,January,3,0.16966828718732962,4.916666666666667,1.9773017529507786,9,11,normal
2024,Dysentery,Kurunegala,1768156,2,February,3,0.16966828718732962,4.916666666666667,1.9773017529507786,9,11,normal
2024,Dysentery,Kurunegala,1768156,3,March,3,0.16966828718732962,4.916666666666667,1.9773017529507786,9,11,normal
2024,Dysentery,Kurunegala,1768156,4,April,5,0.2827804786455494,4.916666666666667,1.9773017529507786,9,11,normal
2024,Dysentery,Kurunegala,1768156,5,May,6,0.33933657437465925,4.916666666666667,1.9773017529507786,9,11,normal
2024,Dysentery,Kurunegala,1768156,6,June,6,0.33933657437465925,4.916666666666667,1.9773017529507786,9,11,normal
2024,Dysentery,Kurunegala,1768156,7,July,8,0.452448765832879,4.916666666666667,1.9773017529507786,9,11,normal
2024,Dysentery,Kurunegala,1768156,8,August,4,0.2262243829164395,4.916666666666667,1.9773017529507786,9,11,normal
2024,Dysentery,Kurunegala,1768156,9,September,7,0.3958926701037691,4.916666666666667,1.9773017529507786,9,11,normal
2024,Dysentery,Kurunegala,1768156,10,October,2,0.11311219145821975,4.916666666666667,1.9773017529507786,9,11,normal
2024,Dysentery,Kurunegala,1768156,11,November,8,0.452448765832879,4.916666666666667,1.9773017529507786,9,11,normal
2024,Dysentery,Kurunegala,1768156,12,December,4,0.2262243829164395,4.916666666666667,1.9773017529507786,9,11,normal
2024,Dysentery,Mannar,172312,1,January,1,0.5803426342912855,1.5,1.5545631755148024,5,7,normal
2024,Dysentery,Mannar,172312,2,February,0,0.0,1.5,1.5545631755148024,5,7,normal
2024,Dysentery,Mannar,172312,3,March,0,0.0,1.5,1.5545631755148024,5,7,normal
2024,Dysentery,Mannar,172312,4,April,0,0.0,1.5,1.5545631755148024,5,7,normal
2024,Dysentery,Mannar,172312,5,May,2,1.160685268582571,1.5,1.5545631755148024,5,7,normal
2024,Dysentery,Mannar,172312,6,June,1,0.5803426342912855,1.5,1.5545631755148024,5,7,normal
2024,Dysentery,Mannar,172312,7,July,1,0.5803426342912855,1.5,1.5545631755148024,5,7,normal
2024,Dysentery,Mannar,172312,8,August,2,1.160685268582571,1.5,1.5545631755148024,5,7,normal
2024,Dysentery,Mannar,172312,9,September,2,1.160685268582571,1.5,1.5545631755148024,5,7,normal
2024,Dysentery,Mannar,172312,10,October,5,2.9017131714564277,1.5,1.5545631755148024,5,7,alert
2024,Dysentery,Mannar,172312,11,November,4,2.321370537165142,1.5,1.5545631755148024,5,7,normal
2024,Dysentery,Mannar,172312,12,December,0,0.0,1.5,1.5545631755148024,5,7,normal
2024,Dysentery,Matale,526870,1,January,1,0.18980014045210394,1.6666666666666667,1.5986105077709063,5,7,normal
2024,Dysentery,Matale,526870,2,February,0,0.0,1.6666666666666667,1.5986105077709063,5,7,normal
2024,Dysentery,Matale,526870,3,March,0,0.0,1.6666666666666667,1.5986105077709063,5,7,normal
2024,Dysentery,Matale,526870,4,April,0,0.0,1.6666666666666667,1.5986105077709063,5,7,normal
2024,Dysentery,Matale,526870,5,May,0,0.0,1.6666666666666667,1.5986105077709063,5,7,normal
2024,Dysentery,Matale,526870,6,June,2,0.3796002809042079,1.6666666666666667,1.5986105077709063,5,7,normal
2024,Dysentery,Matale,526870,7,July,5,0.9490007022605197,1.6666666666666667,1.5986105077709063,5,7,alert
2024,Dysentery,Matale,526870,8,August,2,0.3796002809042079,1.6666666666666667,1.5986105077709063,5,7,normal
2024,Dysentery,Matale,526870,9,September,2,0.3796002809042079,1.6666666666666667,1.5986105077709063,5,7,normal
2024,Dysentery,Matale,526870,10,October,4,0.7592005618084158,1.6666666666666667,1.5986105077709063,5,7,normal
2024,Dysentery,Matale,526870,11,November,1,0.18980014045210394,1.6666666666666667,1.5986105077709063,5,7,normal
2024,Dysentery,Matale,526870,12,December,3,0.5694004213563119,1.6666666666666667,1.5986105077709063,5,7,normal
2024,Dysentery,Matara,671418,1,January,2,0.2978770304043085,1.0833333333333333,1.1873172373979173,4,5,normal
2024,Dysentery,Matara,671418,2,February,0,0.0,1.0833333333333333,1.1873172373979173,4,5,normal
2024,Dysentery,Matara,671418,3,March,0,0.0,1.0833333333333333,1.1873172373979173,4,5,normal
2024,Dysentery,Matara,671418,4,April,0,0.0,1.0833333333333333,1.1873172373979173,4,5,normal
2024,Dysentery,Matara,671418,5,May,0,0.0,1.0833333333333333,1.1873172373979173,4,5,normal
2024,Dysentery,Matara,671418,6,June,0,0.0,1.0833333333333333,1.1873172373979173,4,5,normal
2024,Dysentery,Matara,671418,7,July,3,0.44681554560646275,1.0833333333333333,1.1873172373979173,4,5,normal
2024,Dysentery,Matara,671418,8,August,1,0.14893851520215426,1.0833333333333333,1.1873172373979173,4,5,normal
2024,Dysentery,Matara,671418,9,September,0,0.0,1.0833333333333333,1.1873172373979173,4,5,normal
2024,Dysentery,Matara,671418,10,October,3,0.44681554560646275,1.0833333333333333,1.1873172373979173,4,5,normal
2024,Dysentery,Matara,671418,11,November,2,0.2978770304043085,1.0833333333333333,1.1873172373979173,4,5,normal
2024,Dysentery,Matara,671418,12,December,2,0.2978770304043085,1.0833333333333333,1.1873172373979173,4,5,normal
2024,Dysentery,Monaragala,527585,1,January,2,0.37908583451007893,2.0,1.5275252316519468,6,7,normal
2024,Dysentery,Monaragala,527585,2,February,0,0.0,2.0,1.5275252316519468,6,7,normal
2024,Dysentery,Monaragala,527585,3,March,2,0.37908583451007893,2.0,1.5275252316519468,6,7,normal
2024,Dysentery,Monaragala,527585,4,April,2,0.37908583451007893,2.0,1.5275252316519468,6,7,normal
2024,Dysentery,Monaragala,527585,5,May,2,0.37908583451007893,2.0,1.5275252316519468,6,7,normal
2024,Dysentery,Monaragala,527585,6,June,2,0.37908583451007893,2.0,1.5275252316519468,6,7,normal
2024,Dysentery,Monaragala,527585,7,July,5,0.9477145862751973,2.0,1.5275252316519468,6,7,normal
2024,Dysentery,Monaragala,527585,8,August,0,0.0,2.0,1.5275252316519468,6,7,normal
2024,Dysentery,Monaragala,527585,9,September,5,0.9477145862751973,2.0,1.5275252316519468,6,7,normal
2024,Dysentery,Monaragala,527585,10,October,1,0.18954291725503947,2.0,1.5275252316519468,6,7,normal
2024,Dysentery,Monaragala,527585,11,November,2,0.37908583451007893,2.0,1.5275252316519468,6,7,normal
2024,Dysentery,Monaragala,527585,12,December,1,0.18954291725503947,2.0,1.5275252316519468,6,7,normal
2024,Dysentery,Mullaitivu,136710,1,January,3,2.194426157559798,1.0,0.9128709291752769,3,4,alert
2024,Dysentery,Mullaitivu,136710,2,February,0,0.0,1.0,0.9128709291752769,3,4,normal
2024,Dysentery,Mullaitivu,136710,3,March,1,0.731475385853266,1.0,0.9128709291752769,3,4,normal
2024,Dysentery,Mullaitivu,136710,4,April,0,0.0,1.0,0.9128709291752769,3,4,normal
2024,Dysentery,Mullaitivu,136710,5,May,0,0.0,1.0,0.9128709291752769,3,4,normal
2024,Dysentery,Mullaitivu,136710,6,June,1,0.731475385853266,1.0,0.9128709291752769,3,4,normal
2024,Dysentery,Mullaitivu,136710,7,July,2,1.462950771706532,1.0,0.9128709291752769,3,4,normal
2024,Dysentery,Mullaitivu,136710,8,August,0,0.0,1.0,0.9128709291752769,3,4,normal
2024,Dysentery,Mullaitivu,136710,9,September,1,0.731475385853266,1.0,0.9128709291752769,3,4,normal
2024,Dysentery,Mullaitivu,136710,10,October,1,0.731475385853266,1.0,0.9128709291752769,3,4,normal
2024,Dysentery,Mullaitivu,136710,11,November,1,0.731475385853266,1.0,0.9128709291752769,3,4,normal
2024,Dysentery,Mullaitivu,136710,12,December,2,1.462950771706532,1.0,0.9128709291752769,3,4,normal
2024,Dysentery,Nuwara Eliya,725280,1,January,11,1.5166556364438561,13.083333333333334,6.7879591107260575,27,34,normal
2024,Dysentery,Nuwara Eliya,725280,2,February,5,0.6893889256562983,13.083333333333334,6.7879591107260575,27,34,normal
2024,Dysentery,Nuwara Eliya,725280,3,March,5,0.6893889256562983,13.083333333333334,6.7879591107260575,27,34,normal
